team_a_name,team_b_name,team_a_wins,team_a_losses,team_b_wins,team_b_losses
olt_team_10,sun_scovillain,1,0,0,1
olt_team_10,sun_venu,0,1,1,0
olt_team_10,ttar_veil,1,0,0,1
olt_team_10,veil_cheese,1,0,0,1
olt_team_2,olt_team_3,0,1,1,0
olt_team_2,olt_team_4,0,1,1,0
olt_team_2,olt_team_5,1,0,0,1
olt_team_2,olt_team_6,0,1,1,0
olt_team_2,olt_team_7,0,1,1,0
olt_team_2,olt_team_8,1,0,0,1
olt_team_2,olt_team_9,1,0,0,1
olt_team_2,psyterrain_tr_mimikyu,1,0,0,1
olt_team_2,rain_standard,0,1,1,0
olt_team_2,sand_skarm,0,1,1,0
olt_team_2,sinistcha,0,1,1,0
olt_team_2,sun_scovillain,1,0,0,1
olt_team_2,sun_venu,1,0,0,1
olt_team_2,ttar_veil,0,1,1,0
olt_team_2,veil_cheese,0,1,1,0
olt_team_3,olt_team_4,1,0,0,1
olt_team_3,olt_team_5,0,1,1,0
olt_team_3,olt_team_6,1,0,0,1
olt_team_3,olt_team_7,1,0,0,1
olt_team_3,olt_team_8,1,0,0,1
olt_team_3,olt_team_9,1,0,0,1
olt_team_3,psyterrain_tr_mimikyu,1,0,0,1
olt_team_3,rain_standard,0,1,1,0
olt_team_3,sand_skarm,1,0,0,1
olt_team_3,sinistcha,1,0,0,1
olt_team_3,sun_scovillain,1,0,0,1
olt_team_3,sun_venu,1,0,0,1
olt_team_3,ttar_veil,1,0,0,1
olt_team_3,veil_cheese,1,0,0,1
olt_team_4,olt_team_5,0,1,1,0
olt_team_4,olt_team_6,1,0,0,1
olt_team_4,olt_team_7,1,0,0,1
olt_team_4,olt_team_8,1,0,0,1
olt_team_4,olt_team_9,1,0,0,1
olt_team_4,psyterrain_tr_mimikyu,1,0,0,1
olt_team_4,rain_standard,1,0,0,1
olt_team_4,sand_skarm,1,0,0,1
olt_team_4,sinistcha,0,1,1,0
olt_team_4,sun_scovillain,0,1,1,0
olt_team_4,sun_venu,0,1,1,0
olt_team_4,ttar_veil,0,1,1,0
olt_team_4,veil_cheese,1,0,0,1
olt_team_5,olt_team_6,1,0,0,1
olt_team_5,olt_team_7,0,1,1,0
olt_team_5,olt_team_8,0,1,1,0
olt_team_5,olt_team_9,0,1,1,0
olt_team_5,psyterrain_tr_mimikyu,1,0,0,1
olt_team_5,rain_standard,0,1,1,0
olt_team_5,sand_skarm,1,0,0,1
olt_team_5,sinistcha,1,0,0,1
olt_team_5,sun_scovillain,0,1,1,0
olt_team_5,sun_venu,1,0,0,1
olt_team_5,ttar_veil,1,0,0,1
olt_team_5,veil_cheese,1,0,0,1
olt_team_6,olt_team_7,0,1,1,0
olt_team_6,olt_team_8,0,1,1,0
olt_team_6,olt_team_9,0,1,1,0
olt_team_6,psyterrain_tr_mimikyu,0,1,1,0
olt_team_6,rain_standard,0,1,1,0
olt_team_6,sand_skarm,0,1,1,0
olt_team_6,sinistcha,0,1,1,0
olt_team_6,sun_scovillain,0,1,1,0
olt_team_6,sun_venu,0,1,1,0
olt_team_6,ttar_veil,1,0,0,1
olt_team_6,veil_cheese,0,1,1,0
olt_team_7,olt_team_8,1,0,0,1
olt_team_7,olt_team_9,1,0,0,1
olt_team_7,psyterrain_tr_mimikyu,0,1,1,0
olt_team_7,rain_standard,1,0,0,1
olt_team_7,sand_skarm,1,0,0,1
olt_team_7,sinistcha,1,0,0,1
olt_team_7,sun_scovillain,1,0,0,1
olt_team_7,sun_venu,0,1,1,0
olt_team_7,ttar_veil,1,0,0,1
olt_team_7,veil_cheese,0,1,1,0
olt_team_8,olt_team_9,1,0,0,1
olt_team_8,psyterrain_tr_mimikyu,1,0,0,1
olt_team_8,rain_standard,1,0,0,1
olt_team_8,sand_skarm,0,1,1,0
olt_team_8,sinistcha,0,1,1,0
olt_team_8,sun_scovillain,1,0,0,1
olt_team_8,sun_venu,1,0,0,1
olt_team_8,ttar_veil,1,0,0,1
olt_team_8,veil_cheese,0,1,1,0
olt_team_9,psyterrain_tr_mimikyu,1,0,0,1
olt_team_9,rain_standard,1,0,0,1
olt_team_9,sand_skarm,0,1,1,0
olt_team_9,sinistcha,1,0,0,1
olt_team_9,sun_scovillain,0,1,1,0
olt_team_9,sun_venu,1,0,0,1
olt_team_9,ttar_veil,0,1,1,0
olt_team_9,veil_cheese,1,0,0,1
psyterrain_tr_mimikyu,rain_standard,0,1,1,0
psyterrain_tr_mimikyu,sand_skarm,0,1,1,0
psyterrain_tr_mimikyu,sinistcha,0,1,1,0
psyterrain_tr_mimikyu,sun_scovillain,1,0,0,1
psyterrain_tr_mimikyu,sun_venu,0,1,1,0
psyterrain_tr_mimikyu,ttar_veil,0,1,1,0
psyterrain_tr_mimikyu,veil_cheese,0,1,1,0
rain_standard,sand_skarm,0,1,1,0
rain_standard,sinistcha,1,0,0,1
rain_standard,sun_scovillain,1,0,0,1
rain_standard,sun_venu,1,0,0,1
rain_standard,ttar_veil,1,0,0,1
rain_standard,veil_cheese,1,0,0,1
sand_skarm,sinistcha,0,1,1,0
sand_skarm,sun_scovillain,0,1,1,0
sand_skarm,sun_venu,1,0,0,1
sand_skarm,ttar_veil,0,1,1,0
sand_skarm,veil_cheese,1,0,0,1
sinistcha,sun_scovillain,1,0,0,1
sinistcha,sun_venu,0,1,1,0
sinistcha,ttar_veil,0,1,1,0
sinistcha,veil_cheese,1,0,0,1
sun_scovillain,sun_venu,0,1,1,0
sun_scovillain,ttar_veil,1,0,0,1
sun_scovillain,veil_cheese,1,0,0,1
sun_venu,ttar_veil,1,0,0,1
sun_venu,veil_cheese,1,0,0,1
ttar_veil,veil_cheese,1,0,0,1
OFF_PREMO_drag,PREMO_modified_gw,1,1,1,1
OFF_PREMO_drag,blaziken_bb,0,2,2,0
OFF_PREMO_drag,ditto_stall,2,0,0,2
OFF_PREMO_drag,grassy_terrain_ursa,1,1,1,1
OFF_PREMO_drag,mimikyu_sudo,1,1,1,1
OFF_PREMO_drag,olt_team_0,1,1,1,1
OFF_PREMO_drag,olt_team_1,1,1,1,1
OFF_PREMO_drag,olt_team_10,2,0,0,2
OFF_PREMO_drag,olt_team_2,2,0,0,2
OFF_PREMO_drag,olt_team_3,1,1,1,1
OFF_PREMO_drag,olt_team_4,1,1,1,1
OFF_PREMO_drag,olt_team_5,0,2,2,0
OFF_PREMO_drag,olt_team_7,0,2,2,0
OFF_PREMO_drag,olt_team_8,2,0,0,2
OFF_PREMO_drag,olt_team_9,2,0,0,2
OFF_PREMO_drag,rain_standard,2,0,0,2
OFF_PREMO_drag,sand_skarm,2,0,0,2
OFF_PREMO_drag,sinistcha,1,1,1,1
OFF_PREMO_drag,sun_scovillain,2,0,0,2
OFF_PREMO_drag,sun_venu,1,1,1,1
OFF_PREMO_drag,ttar_veil,2,0,0,2
OFF_PREMO_drag,veil_cheese,2,0,0,2
PREMO_modified_gw,blaziken_bb,2,0,0,2
PREMO_modified_gw,ditto_stall,1,1,1,1
PREMO_modified_gw,grassy_terrain_ursa,2,0,0,2
PREMO_modified_gw,mimikyu_sudo,1,1,1,1
PREMO_modified_gw,olt_team_0,2,0,0,2
PREMO_modified_gw,olt_team_1,1,1,1,1
PREMO_modified_gw,olt_team_10,2,0,0,2
PREMO_modified_gw,olt_team_2,2,0,0,2
PREMO_modified_gw,olt_team_3,0,2,2,0
PREMO_modified_gw,olt_team_4,2,0,0,2
PREMO_modified_gw,olt_team_5,1,1,1,1
PREMO_modified_gw,olt_team_7,1,1,1,1
PREMO_modified_gw,olt_team_8,1,1,1,1
PREMO_modified_gw,olt_team_9,1,1,1,1
PREMO_modified_gw,rain_standard,2,0,0,2
PREMO_modified_gw,sand_skarm,2,0,0,2
PREMO_modified_gw,sinistcha,0,2,2,0
PREMO_modified_gw,sun_scovillain,0,2,2,0
PREMO_modified_gw,sun_venu,1,1,1,1
PREMO_modified_gw,ttar_veil,1,1,1,1
PREMO_modified_gw,veil_cheese,1,1,1,1
blaziken_bb,ditto_stall,1,1,1,1
blaziken_bb,grassy_terrain_ursa,2,0,0,2
blaziken_bb,mimikyu_sudo,1,1,1,1
blaziken_bb,olt_team_0,1,1,1,1
blaziken_bb,olt_team_1,1,1,1,1
blaziken_bb,olt_team_10,2,0,0,2
blaziken_bb,olt_team_2,1,1,1,1
blaziken_bb,olt_team_3,1,1,1,1
blaziken_bb,olt_team_4,0,2,2,0
blaziken_bb,olt_team_5,1,1,1,1
blaziken_bb,olt_team_7,0,2,2,0
blaziken_bb,olt_team_8,1,1,1,1
blaziken_bb,olt_team_9,2,0,0,2
blaziken_bb,rain_standard,2,0,0,2
blaziken_bb,sand_skarm,0,2,2,0
blaziken_bb,sinistcha,1,1,1,1
blaziken_bb,sun_scovillain,2,0,0,2
blaziken_bb,sun_venu,2,0,0,2
blaziken_bb,ttar_veil,1,1,1,1
blaziken_bb,veil_cheese,1,1,1,1
ditto_stall,grassy_terrain_ursa,1,1,1,1
ditto_stall,mimikyu_sudo,0,2,2,0
ditto_stall,olt_team_0,0,2,2,0
ditto_stall,olt_team_1,1,1,1,1
ditto_stall,olt_team_10,0,2,2,0
ditto_stall,olt_team_2,0,2,2,0
ditto_stall,olt_team_3,0,2,2,0
ditto_stall,olt_team_4,1,1,1,1
ditto_stall,olt_team_5,2,0,0,2
ditto_stall,olt_team_7,1,1,1,1
ditto_stall,olt_team_8,1,1,1,1
ditto_stall,olt_team_9,1,1,1,1
ditto_stall,rain_standard,0,2,2,0
ditto_stall,sand_skarm,0,2,2,0
ditto_stall,sinistcha,0,2,2,0
ditto_stall,sun_scovillain,0,2,2,0
ditto_stall,sun_venu,2,0,0,2
ditto_stall,ttar_veil,1,1,1,1
ditto_stall,veil_cheese,0,2,2,0
grassy_terrain_ursa,mimikyu_sudo,0,2,2,0
grassy_terrain_ursa,olt_team_0,2,0,0,2
grassy_terrain_ursa,olt_team_1,0,2,2,0
grassy_terrain_ursa,olt_team_10,2,0,0,2
grassy_terrain_ursa,olt_team_2,1,1,1,1
grassy_terrain_ursa,olt_team_3,0,2,2,0
grassy_terrain_ursa,olt_team_4,1,1,1,1
grassy_terrain_ursa,olt_team_5,0,2,2,0
grassy_terrain_ursa,olt_team_7,0,2,2,0
grassy_terrain_ursa,olt_team_8,0,2,2,0
grassy_terrain_ursa,olt_team_9,2,0,0,2
grassy_terrain_ursa,rain_standard,2,0,0,2
grassy_terrain_ursa,sand_skarm,2,0,0,2
grassy_terrain_ursa,sinistcha,1,1,1,1
grassy_terrain_ursa,sun_scovillain,2,0,0,2
grassy_terrain_ursa,sun_venu,2,0,0,2
grassy_terrain_ursa,ttar_veil,1,1,1,1
grassy_terrain_ursa,veil_cheese,2,0,0,2
mimikyu_sudo,olt_team_0,1,1,1,1
mimikyu_sudo,olt_team_1,1,1,1,1
mimikyu_sudo,olt_team_10,1,1,1,1
mimikyu_sudo,olt_team_2,1,1,1,1
mimikyu_sudo,olt_team_3,1,1,1,1
mimikyu_sudo,olt_team_4,1,1,1,1
mimikyu_sudo,olt_team_5,1,1,1,1
mimikyu_sudo,olt_team_7,0,2,2,0
mimikyu_sudo,olt_team_8,0,2,2,0
mimikyu_sudo,olt_team_9,2,0,0,2
mimikyu_sudo,rain_standard,0,2,2,0
mimikyu_sudo,sand_skarm,1,1,1,1
mimikyu_sudo,sinistcha,2,0,0,2
mimikyu_sudo,sun_scovillain,2,0,0,2
mimikyu_sudo,sun_venu,2,0,0,2
mimikyu_sudo,ttar_veil,2,0,0,2
mimikyu_sudo,veil_cheese,1,1,1,1
olt_team_0,olt_team_1,0,2,2,0
olt_team_0,olt_team_10,1,1,1,1
olt_team_0,olt_team_2,2,0,0,2
olt_team_0,olt_team_3,1,1,1,1
olt_team_0,olt_team_4,0,2,2,0
olt_team_0,olt_team_5,2,0,0,2
olt_team_0,olt_team_7,1,1,1,1
olt_team_0,olt_team_8,1,1,1,1
olt_team_0,olt_team_9,2,0,0,2
olt_team_0,rain_standard,1,1,1,1
olt_team_0,sand_skarm,2,0,0,2
olt_team_0,sinistcha,2,0,0,2
olt_team_0,sun_scovillain,2,0,0,2
olt_team_0,sun_venu,1,1,1,1
olt_team_0,ttar_veil,2,0,0,2
olt_team_0,veil_cheese,1,1,1,1
olt_team_1,olt_team_10,1,1,1,1
olt_team_1,olt_team_2,1,1,1,1
olt_team_1,olt_team_3,1,1,1,1
olt_team_1,olt_team_4,1,1,1,1
olt_team_1,olt_team_5,2,0,0,2
olt_team_1,olt_team_7,0,2,2,0
olt_team_1,olt_team_8,0,2,2,0
olt_team_1,olt_team_9,2,0,0,2
olt_team_1,rain_standard,2,0,0,2
olt_team_1,sand_skarm,0,2,2,0
olt_team_1,sinistcha,1,1,1,1
olt_team_1,sun_scovillain,2,0,0,2
olt_team_1,sun_venu,2,0,0,2
olt_team_1,ttar_veil,2,0,0,2
olt_team_1,veil_cheese,1,1,1,1
olt_team_10,olt_team_2,1,1,1,1
olt_team_10,olt_team_3,0,2,2,0
olt_team_10,olt_team_4,1,1,1,1
olt_team_10,olt_team_5,0,2,2,0
olt_team_10,olt_team_7,1,1,1,1
olt_team_10,olt_team_8,1,1,1,1
olt_team_10,olt_team_9,2,0,0,2
olt_team_10,rain_standard,2,0,0,2
olt_team_10,sand_skarm,1,1,1,1
olt_team_10,sinistcha,1,1,1,1
olt_team_10,sun_scovillain,2,0,0,2
olt_team_10,sun_venu,1,1,1,1
olt_team_10,ttar_veil,1,1,1,1
olt_team_10,veil_cheese,2,0,0,2
olt_team_2,olt_team_3,1,1,1,1
olt_team_2,olt_team_4,1,1,1,1
olt_team_2,olt_team_5,2,0,0,2
olt_team_2,olt_team_7,0,2,2,0
olt_team_2,olt_team_8,1,1,1,1
olt_team_2,olt_team_9,2,0,0,2
olt_team_2,rain_standard,1,1,1,1
olt_team_2,sand_skarm,2,0,0,2
olt_team_2,sinistcha,2,0,0,2
olt_team_2,sun_scovillain,2,0,0,2
olt_team_2,sun_venu,1,1,1,1
olt_team_2,ttar_veil,2,0,0,2
olt_team_2,veil_cheese,2,0,0,2
olt_team_3,olt_team_4,2,0,0,2
olt_team_3,olt_team_5,2,0,0,2
olt_team_3,olt_team_7,0,2,2,0
olt_team_3,olt_team_8,0,2,2,0
olt_team_3,olt_team_9,2,0,0,2
olt_team_3,rain_standard,1,1,1,1
olt_team_3,sand_skarm,2,0,0,2
olt_team_3,sinistcha,1,1,1,1
olt_team_3,sun_scovillain,2,0,0,2
olt_team_3,sun_venu,2,0,0,2
olt_team_3,ttar_veil,2,0,0,2
olt_team_3,veil_cheese,1,1,1,1
olt_team_4,olt_team_5,1,1,1,1
olt_team_4,olt_team_7,2,0,0,2
olt_team_4,olt_team_8,1,1,1,1
olt_team_4,olt_team_9,1,1,1,1
olt_team_4,rain_standard,1,1,1,1
olt_team_4,sand_skarm,2,0,0,2
olt_team_4,sinistcha,0,2,2,0
olt_team_4,sun_scovillain,1,1,1,1
olt_team_4,sun_venu,0,2,2,0
olt_team_4,ttar_veil,0,2,2,0
olt_team_4,veil_cheese,2,0,0,2
olt_team_5,olt_team_7,0,2,2,0
olt_team_5,olt_team_8,1,1,1,1
olt_team_5,olt_team_9,2,0,0,2
olt_team_5,rain_standard,0,2,2,0
olt_team_5,sand_skarm,2,0,0,2
olt_team_5,sinistcha,0,2,2,0
olt_team_5,sun_scovillain,0,2,2,0
olt_team_5,sun_venu,2,0,0,2
olt_team_5,ttar_veil,2,0,0,2
olt_team_5,veil_cheese,1,1,1,1
olt_team_7,olt_team_8,1,1,1,1
olt_team_7,olt_team_9,1,1,1,1
olt_team_7,rain_standard,0,2,2,0
olt_team_7,sand_skarm,2,0,0,2
olt_team_7,sinistcha,2,0,0,2
olt_team_7,sun_scovillain,0,2,2,0
olt_team_7,sun_venu,0,2,2,0
olt_team_7,ttar_veil,2,0,0,2
olt_team_7,veil_cheese,1,1,1,1
olt_team_8,olt_team_9,2,0,0,2
olt_team_8,rain_standard,1,1,1,1
olt_team_8,sand_skarm,2,0,0,2
olt_team_8,sinistcha,1,1,1,1
olt_team_8,sun_scovillain,0,2,2,0
olt_team_8,sun_venu,2,0,0,2
olt_team_8,ttar_veil,1,1,1,1
olt_team_8,veil_cheese,0,2,2,0
olt_team_9,rain_standard,2,0,0,2
olt_team_9,sand_skarm,0,2,2,0
olt_team_9,sinistcha,2,0,0,2
olt_team_9,sun_scovillain,1,1,1,1
olt_team_9,sun_venu,1,1,1,1
olt_team_9,ttar_veil,1,1,1,1
olt_team_9,veil_cheese,1,1,1,1
rain_standard,sand_skarm,1,1,1,1
rain_standard,sinistcha,1,1,1,1
rain_standard,sun_scovillain,1,1,1,1
rain_standard,sun_venu,0,2,2,0
rain_standard,ttar_veil,1,1,1,1
rain_standard,veil_cheese,2,0,0,2
sand_skarm,sinistcha,1,1,1,1
sand_skarm,sun_scovillain,1,1,1,1
sand_skarm,sun_venu,2,0,0,2
sand_skarm,ttar_veil,2,0,0,2
sand_skarm,veil_cheese,1,1,1,1
sinistcha,sun_scovillain,1,1,1,1
sinistcha,sun_venu,2,0,0,2
sinistcha,ttar_veil,2,0,0,2
sinistcha,veil_cheese,0,2,2,0
sun_scovillain,sun_venu,1,1,1,1
sun_scovillain,ttar_veil,1,1,1,1
sun_scovillain,veil_cheese,1,1,1,1
sun_venu,ttar_veil,1,1,1,1
sun_venu,veil_cheese,2,0,0,2
ttar_veil,veil_cheese,2,0,0,2
OFF_PREMO_drag,PREMO_modified_gw,0,3,3,0
OFF_PREMO_drag,blaziken_bb,1,2,2,1
OFF_PREMO_drag,mimikyu_sudo,2,1,1,2
OFF_PREMO_drag,olt_team_0,2,1,1,2
OFF_PREMO_drag,olt_team_1,2,1,1,2
OFF_PREMO_drag,olt_team_10,2,1,1,2
OFF_PREMO_drag,olt_team_2,3,0,0,3
OFF_PREMO_drag,olt_team_3,1,2,2,1
OFF_PREMO_drag,olt_team_4,3,0,0,3
OFF_PREMO_drag,olt_team_5,1,2,2,1
OFF_PREMO_drag,olt_team_7,2,1,1,2
OFF_PREMO_drag,olt_team_8,1,2,2,1
OFF_PREMO_drag,rain_standard,2,1,1,2
OFF_PREMO_drag,sand_skarm,2,1,1,2
OFF_PREMO_drag,sinistcha,3,0,0,3
OFF_PREMO_drag,sun_scovillain,2,1,1,2
OFF_PREMO_drag,sun_venu,0,3,3,0
OFF_PREMO_drag,ursa_av_gt,5,1,1,5
PREMO_modified_gw,blaziken_bb,2,1,1,2
PREMO_modified_gw,mimikyu_sudo,2,1,1,2
PREMO_modified_gw,olt_team_0,2,1,1,2
PREMO_modified_gw,olt_team_1,1,2,2,1
PREMO_modified_gw,olt_team_10,1,2,2,1
PREMO_modified_gw,olt_team_2,3,0,0,3
PREMO_modified_gw,olt_team_3,3,0,0,3
PREMO_modified_gw,olt_team_4,2,1,1,2
PREMO_modified_gw,olt_team_5,1,2,2,1
PREMO_modified_gw,olt_team_7,2,1,1,2
PREMO_modified_gw,olt_team_8,2,1,1,2
PREMO_modified_gw,rain_standard,3,0,0,3
PREMO_modified_gw,sand_skarm,3,0,0,3
PREMO_modified_gw,sinistcha,3,0,0,3
PREMO_modified_gw,sun_scovillain,1,2,2,1
PREMO_modified_gw,sun_venu,3,0,0,3
PREMO_modified_gw,ursa_av_gt,6,0,0,6
blaziken_bb,mimikyu_sudo,2,1,1,2
blaziken_bb,olt_team_0,2,1,1,2
blaziken_bb,olt_team_1,1,2,2,1
blaziken_bb,olt_team_10,3,0,0,3
blaziken_bb,olt_team_2,3,0,0,3
blaziken_bb,olt_team_3,0,3,3,0
blaziken_bb,olt_team_4,3,0,0,3
blaziken_bb,olt_team_5,2,1,1,2
blaziken_bb,olt_team_7,1,2,2,1
blaziken_bb,olt_team_8,0,3,3,0
blaziken_bb,rain_standard,3,0,0,3
blaziken_bb,sand_skarm,2,1,1,2
blaziken_bb,sinistcha,3,0,0,3
blaziken_bb,sun_scovillain,2,1,1,2
blaziken_bb,sun_venu,1,2,2,1
blaziken_bb,ursa_av_gt,4,2,2,4
mimikyu_sudo,olt_team_0,1,2,2,1
mimikyu_sudo,olt_team_1,2,1,1,2
mimikyu_sudo,olt_team_10,2,1,1,2
mimikyu_sudo,olt_team_2,2,1,1,2
mimikyu_sudo,olt_team_3,3,0,0,3
mimikyu_sudo,olt_team_4,3,0,0,3
mimikyu_sudo,olt_team_5,3,0,0,3
mimikyu_sudo,olt_team_7,1,2,2,1
mimikyu_sudo,olt_team_8,2,1,1,2
mimikyu_sudo,rain_standard,1,2,2,1
mimikyu_sudo,sand_skarm,2,1,1,2
mimikyu_sudo,sinistcha,2,1,1,2
mimikyu_sudo,sun_scovillain,3,0,0,3
mimikyu_sudo,sun_venu,1,2,2,1
mimikyu_sudo,ursa_av_gt,5,1,1,5
olt_team_0,olt_team_1,1,2,2,1
olt_team_0,olt_team_10,1,2,2,1
olt_team_0,olt_team_2,2,1,1,2
olt_team_0,olt_team_3,1,2,2,1
olt_team_0,olt_team_4,1,2,2,1
olt_team_0,olt_team_5,3,0,0,3
olt_team_0,olt_team_7,1,2,2,1
olt_team_0,olt_team_8,1,2,2,1
olt_team_0,rain_standard,1,2,2,1
olt_team_0,sand_skarm,3,0,0,3
olt_team_0,sinistcha,1,2,2,1
olt_team_0,sun_scovillain,2,1,1,2
olt_team_0,sun_venu,2,1,1,2
olt_team_0,ursa_av_gt,5,1,1,5
olt_team_1,olt_team_10,0,3,3,0
olt_team_1,olt_team_2,3,0,0,3
olt_team_1,olt_team_3,2,1,1,2
olt_team_1,olt_team_4,3,0,0,3
olt_team_1,olt_team_5,2,1,1,2
olt_team_1,olt_team_7,1,2,2,1
olt_team_1,olt_team_8,0,3,3,0
olt_team_1,rain_standard,2,1,1,2
olt_team_1,sand_skarm,3,0,0,3
olt_team_1,sinistcha,2,1,1,2
olt_team_1,sun_scovillain,2,1,1,2
olt_team_1,sun_venu,2,1,1,2
olt_team_1,ursa_av_gt,3,3,3,3
olt_team_10,olt_team_2,2,1,1,2
olt_team_10,olt_team_3,2,1,1,2
olt_team_10,olt_team_4,3,0,0,3
olt_team_10,olt_team_5,0,3,3,0
olt_team_10,olt_team_7,0,3,3,0
olt_team_10,olt_team_8,3,0,0,3
olt_team_10,rain_standard,1,2,2,1
olt_team_10,sand_skarm,2,1,1,2
olt_team_10,sinistcha,1,2,2,1
olt_team_10,sun_scovillain,3,0,0,3
olt_team_10,sun_venu,2,1,1,2
olt_team_10,ursa_av_gt,4,2,2,4
olt_team_2,olt_team_3,0,3,3,0
olt_team_2,olt_team_4,3,0,0,3
olt_team_2,olt_team_5,2,1,1,2
olt_team_2,olt_team_7,3,0,0,3
olt_team_2,olt_team_8,0,3,3,0
olt_team_2,rain_standard,1,2,2,1
olt_team_2,sand_skarm,1,2,2,1
olt_team_2,sinistcha,2,1,1,2
olt_team_2,sun_scovillain,2,1,1,2
olt_team_2,sun_venu,1,2,2,1
olt_team_2,ursa_av_gt,1,5,5,1
olt_team_3,olt_team_4,3,0,0,3
olt_team_3,olt_team_5,3,0,0,3
olt_team_3,olt_team_7,0,3,3,0
olt_team_3,olt_team_8,1,2,2,1
olt_team_3,rain_standard,3,0,0,3
olt_team_3,sand_skarm,1,2,2,1
olt_team_3,sinistcha,2,1,1,2
olt_team_3,sun_scovillain,3,0,0,3
olt_team_3,sun_venu,1,2,2,1
olt_team_3,ursa_av_gt,4,2,2,4
olt_team_4,olt_team_5,3,0,0,3
olt_team_4,olt_team_7,0,3,3,0
olt_team_4,olt_team_8,2,1,1,2
olt_team_4,rain_standard,1,2,2,1
olt_team_4,sand_skarm,2,1,1,2
olt_team_4,sinistcha,0,3,3,0
olt_team_4,sun_scovillain,2,1,1,2
olt_team_4,sun_venu,0,3,3,0
olt_team_4,ursa_av_gt,6,0,0,6
olt_team_5,olt_team_7,3,0,0,3
olt_team_5,olt_team_8,1,2,2,1
olt_team_5,rain_standard,1,2,2,1
olt_team_5,sand_skarm,3,0,0,3
olt_team_5,sinistcha,1,2,2,1
olt_team_5,sun_scovillain,2,1,1,2
olt_team_5,sun_venu,1,2,2,1
olt_team_5,ursa_av_gt,3,3,3,3
olt_team_7,olt_team_8,3,0,0,3
olt_team_7,rain_standard,1,2,2,1
olt_team_7,sand_skarm,3,0,0,3
olt_team_7,sinistcha,1,2,2,1
olt_team_7,sun_scovillain,2,1,1,2
olt_team_7,sun_venu,0,3,3,0
olt_team_7,ursa_av_gt,4,2,2,4
olt_team_8,rain_standard,1,2,2,1
olt_team_8,sand_skarm,2,1,1,2
olt_team_8,sinistcha,2,1,1,2
olt_team_8,sun_scovillain,2,1,1,2
olt_team_8,sun_venu,3,0,0,3
olt_team_8,ursa_av_gt,4,2,2,4
rain_standard,sand_skarm,2,1,1,2
rain_standard,sinistcha,1,2,2,1
rain_standard,sun_scovillain,2,1,1,2
rain_standard,sun_venu,2,1,1,2
rain_standard,ursa_av_gt,2,4,4,2
sand_skarm,sinistcha,0,3,3,0
sand_skarm,sun_scovillain,1,2,2,1
sand_skarm,sun_venu,2,1,1,2
sand_skarm,ursa_av_gt,1,5,5,1
sinistcha,sun_scovillain,2,1,1,2
sinistcha,sun_venu,1,2,2,1
sinistcha,ursa_av_gt,1,5,5,1
sun_scovillain,sun_venu,1,2,2,1
sun_scovillain,ursa_av_gt,3,3,3,3
sun_venu,ursa_av_gt,3,3,3,3
OFF_PREMO_drag,PREMO_modified_gw,3,1,1,3
OFF_PREMO_drag,ash_gren_rain_floatzel,5,5,5,5
OFF_PREMO_drag,blaziken_bb,3,1,1,3
OFF_PREMO_drag,mimikyu_sudo,3,1,1,3
OFF_PREMO_drag,olt_team_0,3,1,1,3
OFF_PREMO_drag,olt_team_1,3,1,1,3
OFF_PREMO_drag,olt_team_10,4,0,0,4
OFF_PREMO_drag,olt_team_3,1,3,3,1
OFF_PREMO_drag,olt_team_5,1,3,3,1
OFF_PREMO_drag,olt_team_7,2,2,2,2
OFF_PREMO_drag,olt_team_8,0,4,4,0
OFF_PREMO_drag,rain_standard,3,1,1,3
OFF_PREMO_drag,sinistcha,4,0,0,4
OFF_PREMO_drag,sun_venu,4,0,0,4
PREMO_modified_gw,ash_gren_rain_floatzel,9,1,1,9
PREMO_modified_gw,blaziken_bb,3,1,1,3
PREMO_modified_gw,mimikyu_sudo,3,1,1,3
PREMO_modified_gw,olt_team_0,3,1,1,3
PREMO_modified_gw,olt_team_1,4,0,0,4
PREMO_modified_gw,olt_team_10,2,2,2,2
PREMO_modified_gw,olt_team_3,2,2,2,2
PREMO_modified_gw,olt_team_5,0,4,4,0
PREMO_modified_gw,olt_team_7,1,3,3,1
PREMO_modified_gw,olt_team_8,4,0,0,4
PREMO_modified_gw,rain_standard,4,0,0,4
PREMO_modified_gw,sinistcha,3,1,1,3
PREMO_modified_gw,sun_venu,1,3,3,1
ash_gren_rain_floatzel,blaziken_bb,7,3,3,7
ash_gren_rain_floatzel,mimikyu_sudo,7,3,3,7
ash_gren_rain_floatzel,olt_team_0,3,7,7,3
ash_gren_rain_floatzel,olt_team_1,2,8,8,2
ash_gren_rain_floatzel,olt_team_10,0,10,10,0
ash_gren_rain_floatzel,olt_team_3,4,6,6,4
ash_gren_rain_floatzel,olt_team_5,6,4,4,6
ash_gren_rain_floatzel,olt_team_7,4,6,6,4
ash_gren_rain_floatzel,olt_team_8,4,6,6,4
ash_gren_rain_floatzel,rain_standard,2,8,8,2
ash_gren_rain_floatzel,sinistcha,7,3,3,7
ash_gren_rain_floatzel,sun_venu,7,3,3,7
blaziken_bb,mimikyu_sudo,2,2,2,2
blaziken_bb,olt_team_0,3,1,1,3
blaziken_bb,olt_team_1,1,3,3,1
blaziken_bb,olt_team_10,3,1,1,3
blaziken_bb,olt_team_3,0,4,4,0
blaziken_bb,olt_team_5,2,2,2,2
